date,repo_rate,inflation_rate,money_rate,1st Week(%),4th Week(%),13th Week(%),26th Week(%),52nd Week(%)
2012-06-13,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-12,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-11,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-10,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-09,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-08,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-07,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-06,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-05,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-04,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-03,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-02,2,2.77,9.5,0.11987,0.20266,0.368,0.452,0.59134
2012-06-01,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-31,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-30,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-29,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-28,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-27,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-26,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-25,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-24,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-23,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-22,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-21,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-20,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-19,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-18,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-17,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-16,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-15,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-14,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-13,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-12,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-11,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-10,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-09,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-08,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-07,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-06,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-05,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-04,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-03,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-02,2,2.77,9.8,0.11775,0.203,0.38125,0.46275,0.58575
2012-05-01,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-30,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-29,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-28,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-27,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-26,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-25,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-24,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-23,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-22,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-21,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-20,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-19,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-18,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-17,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-16,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-15,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-14,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-13,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-12,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-11,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-10,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-09,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-08,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-07,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-06,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-05,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-04,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-03,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-02,2,2.57,7.7,0.122,0.1975,0.37683,0.47217,0.58617
2012-04-01,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-31,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-30,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-29,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-28,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-27,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-26,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-25,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-24,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-23,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-22,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-21,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-20,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-19,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-18,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-17,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-16,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-15,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-14,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-13,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-12,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-11,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-10,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-09,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-08,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-07,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-06,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-05,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-04,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-03,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-02,2,2.46,8,0.1175,0.2015,0.36575,0.46125,0.5745
2012-03-01,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-29,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-28,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-27,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-26,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-25,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-24,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-23,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-22,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-21,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-20,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-19,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-18,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-17,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-16,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-15,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-14,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-13,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-12,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-11,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-10,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-09,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-08,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-07,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-06,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-05,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-04,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-03,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-02,2,2.58,10.5,0.118,0.19625,0.35475,0.4465,0.5545
2012-02-01,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-31,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-30,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-29,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-28,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-27,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-26,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-25,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-24,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-23,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-22,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-21,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-20,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-19,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-18,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-17,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-16,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-15,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-14,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-13,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-12,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-11,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-10,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-09,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-08,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-07,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-06,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-05,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-04,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-03,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-02,2,2.48,13.8,0.117,0.18475,0.33975,0.43125,0.531
2012-01-01,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-31,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-30,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-29,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-28,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-27,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-26,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-25,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-24,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-23,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-22,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-21,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-20,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-19,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-18,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-17,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-16,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-15,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-14,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-13,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-12,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-11,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-10,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-09,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-08,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-07,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-06,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-05,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-04,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-03,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-02,2,2.59,13.6,0.117,0.1825,0.329,0.423,0.52525
2011-12-01,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-30,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-29,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-28,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-27,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-26,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-25,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-24,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-23,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-22,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-21,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-20,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-19,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-18,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-17,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-16,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-15,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-14,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-13,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-12,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-11,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-10,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-09,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-08,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-07,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-06,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-05,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-04,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-03,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-02,2,5.26,13.3,0.117,0.191,0.32,0.41375,0.51725
2011-11-01,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-31,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-30,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-29,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-28,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-27,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-26,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-25,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-24,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-23,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-22,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-21,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-20,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-19,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-18,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-17,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-16,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-15,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-14,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-13,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-12,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-11,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-10,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-09,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-08,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-07,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-06,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-05,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-04,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-03,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-02,2,5.23,12.4,0.11575,0.1885,0.3055,0.3985,0.50625
2011-10-01,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-30,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-29,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-28,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-27,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-26,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-25,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-24,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-23,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-22,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-21,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-20,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-19,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-18,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-17,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-16,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-15,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-14,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-13,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-12,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-11,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-10,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-09,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-08,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-07,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-06,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-05,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-04,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-03,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-02,2,4.76,14.4,0.112,0.17475,0.28375,0.37175,0.47875
2011-09-01,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-31,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-30,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-29,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-28,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-27,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-26,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-25,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-24,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-23,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-22,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-21,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-20,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-19,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-18,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-17,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-16,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-15,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-14,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-13,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-12,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-11,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-10,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-09,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-08,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-07,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-06,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-05,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-04,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-03,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-02,2,4.53,11.9,0.112,0.171,0.262,0.3545,0.46175
2011-08-01,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-31,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-30,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-29,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-28,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-27,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-26,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-25,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-24,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-23,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-22,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-21,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-20,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-19,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-18,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-17,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-16,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-15,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-14,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-13,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-12,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-11,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-10,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-09,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-08,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-07,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-06,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-05,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
2011-07-04,2,4.09,14.8,0.113,0.1735,0.27275,0.372,0.4785
